-5.943180561065674	5.059195041656494
-6.245184421539307	5.057501316070557
-6.5648651123046875	5.057493209838867
-6.8718366622924805	5.058192253112793
-7.185667514801025	5.058818340301514
-7.510528564453125	5.059247016906738
-7.822995185852051	5.059454917907715
-8.131174087524414	5.059544563293457
-8.437098503112793	5.059459686279297
-8.760353088378906	5.064656734466553
-9.064315795898438	5.068968296051025
-9.380476951599121	5.065707206726074
-9.691109657287598	5.062366485595703
-9.994308471679688	5.062775611877441
-10.304387092590332	5.063684940338135
-10.606608390808105	5.064357757568359
-10.919729232788086	5.06491231918335
-11.224401473999023	5.065202713012695
-11.539201736450195	5.065396308898926
-11.85021686553955	5.065335273742676
-12.155450820922852	5.065139293670654
-12.46661376953125	5.064692974090576
-12.777000427246094	5.064154624938965
-13.089299201965332	5.063362121582031
-13.407292366027832	5.062520503997803
-13.720230102539062	5.061447620391846
-14.021472930908203	5.058352947235107
-14.339736938476562	5.045282363891602
-14.639068603515625	5.004693984985352
-14.95547103881836	4.952237129211426
-15.251567840576172	4.886972427368164
-15.542452812194824	4.807559967041016
-15.827810287475586	4.706234931945801
-16.12065887451172	4.575037956237793
-16.40973663330078	4.440459251403809
-16.67284393310547	4.283374786376953
-16.923410415649414	4.112338542938232
-17.161727905273438	3.9226620197296143
-17.39617347717285	3.7275278568267822
-17.618898391723633	3.5205135345458984
-17.823043823242188	3.2973904609680176
-18.01994514465332	3.0687999725341797
-18.195613861083984	2.813709259033203
-18.359264373779297	2.5613808631896973
-18.499713897705078	2.2948250770568848
-18.62489128112793	2.018950939178467
-18.74714469909668	1.7235257625579834
-18.85294532775879	1.4402010440826416
-18.929340362548828	1.149336814880371
-18.98495101928711	0.8481990098953247
-19.023395538330078	0.5497440695762634
-19.052261352539062	0.23904898762702942
-19.067197799682617	-0.06869645416736603
-19.0529842376709	-0.3717634677886963
-19.0139217376709	-0.683733344078064
-18.96578598022461	-0.9839625358581543
-18.88754653930664	-1.2757453918457031
-18.798789978027344	-1.5694835186004639
-18.693912506103516	-1.8571031093597412
-18.56990623474121	-2.1401195526123047
-18.427162170410156	-2.4083831310272217
-18.281639099121094	-2.6845433712005615
-18.117206573486328	-2.9390649795532227
-17.926267623901367	-3.174846887588501
-17.718719482421875	-3.4158215522766113
-17.517200469970703	-3.639185667037964
-17.295703887939453	-3.8442301750183105
-17.047605514526367	-4.033697605133057
-16.799802780151367	-4.214324474334717
-16.539134979248047	-4.3702802658081055
-16.267080307006836	-4.512389659881592
-15.995765686035156	-4.6412811279296875
-15.710041046142578	-4.752809524536133
-15.421274185180664	-4.850409984588623
-15.12993335723877	-4.927593231201172
-14.835899353027344	-4.99188756942749
-14.535253524780273	-5.028012752532959
-14.232015609741211	-5.050928115844727
-13.93201732635498	-5.067239761352539
-13.629647254943848	-5.0737738609313965
-13.310538291931152	-5.076230525970459
-12.988008499145508	-5.0786967277526855
-12.687345504760742	-5.080745697021484
-12.36897087097168	-5.082784652709961
-12.0493803024292	-5.084507942199707
-11.743602752685547	-5.0860185623168945
-11.43697738647461	-5.087348937988281
-11.12455940246582	-5.088466167449951
-10.80675220489502	-5.089463710784912
-10.502053260803223	-5.090261459350586
-10.201918601989746	-5.090841293334961
-9.876062393188477	-5.091281890869141
-9.573822975158691	-5.091485023498535
-9.261981010437012	-5.091565132141113
-8.95709228515625	-5.091460227966309
-8.630728721618652	-5.0910162925720215
-8.314032554626465	-5.090500831604004
-8.012675285339355	-5.089831352233887
-7.700502872467041	-5.0890116691589355
-7.395301342010498	-5.0880513191223145
-7.073921203613281	-5.086712837219238
-6.765418529510498	-5.085360050201416
-6.446444511413574	-5.080185890197754
-6.147197723388672	-5.0570855140686035
-5.84663724899292	-5.032234191894531
-5.5416975021362305	-4.990551948547363
-5.241100311279297	-4.938869953155518
-4.943914413452148	-4.867588520050049
-4.650185585021973	-4.782451152801514
-4.3697028160095215	-4.6702046394348145
-4.087052345275879	-4.539970397949219
-3.8198959827423096	-4.386341571807861
-3.551478624343872	-4.226325988769531
-3.299807548522949	-4.056623458862305
-3.0487356185913086	-3.8714592456817627
-2.8218750953674316	-3.669292688369751
-2.5972230434417725	-3.4538445472717285
-2.3942558765411377	-3.2292439937591553
-2.207002639770508	-2.9749739170074463
-2.041585922241211	-2.7178378105163574
-1.887721061706543	-2.4378159046173096
-1.746727466583252	-2.171949863433838
-1.6240968704223633	-1.89686918258667
-1.5121856927871704	-1.6163190603256226
-1.426426649093628	-1.3275364637374878
-1.3521232604980469	-1.0315945148468018
-1.301914095878601	-0.7353160977363586
